accession	Oxygen	pH	Salinity	Temperature
GB_GCA_008015455.1	aerobe	6.466669139	0.973517591	32.24394057
GB_GCA_008080515.1	aerobe	6.049621888	0.360219285	30.28053892
GB_GCA_008080565.1	aerobe	6.576022654	0.417142261	27.68249716
GB_GCA_008080595.1	aerobe	7.022002679	0	21.55677613
GB_GCA_008087055.1	anaerobe	7.185363421	1.835986761	29.60250482
GB_GCA_008107695.1	aerobe	7.615524461	3.139571893	27.06817831
GB_GCA_008107755.1	aerobe	7.668282092	3.559208081	25.25201086
GB_GCA_008501635.1	anaerobe	7.288592935	3.316157475	37.51851724
GB_GCA_008727115.1	aerobe	7.408369028	1.122381035	28.15845329
GB_GCA_008923285.1	aerobe	6.564345582	1.862105804	36.02855698
GB_GCA_008923315.1	aerobe	6.45631256	0.981727467	30.72921992
GB_GCA_008932935.1	aerobe	5.795545968	0	26.21529656
GB_GCA_008933495.1	aerobe	7.112784444	1.411136195	40.8854439
GB_GCA_008933675.1	aerobe	7.365060168	0.785392714	31.41794115
GB_GCA_008933825.1	anaerobe	6.475462271	1.196286997	38.82562847
GB_GCA_009377535.1	aerobe	7.648912803	1.828602598	31.64396018
GB_GCA_009469585.1	aerobe	6.977096964	0.767497697	29.00078407
GB_GCA_009646425.1	anaerobe	6.92743485	0.371616146	30.19676093
GB_GCA_009650605.1	aerobe	7.850137723	2.778613489	24.34477287
GB_GCA_009659895.1	anaerobe	6.130993273	1.7800986	64.7903591
GB_GCA_009659925.1	anaerobe	6.664538825	1.827390448	66.854043
GB_GCA_009692265.1	aerobe	7.058660902	0.414593526	27.17023857
GB_GCA_009693235.1	aerobe	7.201659836	0	36.84658116
GB_GCA_009693325.1	aerobe	7.460426519	0	24.85651993
GB_GCA_009693345.1	aerobe	6.85328396	0	40.00464858
GB_GCA_009693505.1	aerobe	7.15831349	0	24.59804474
GB_GCA_009694185.1	aerobe	7.272347865	0	32.28342804
GB_GCA_009694265.1	aerobe	6.472244743	0.980900936	36.93368461
GB_GCA_009720755.1	aerobe	7.220738217	1.41820403	37.10828488
GB_GCA_009733745.1	aerobe	8.069060111	2.073916155	33.90591396
GB_GCA_009772935.1	aerobe	6.743451081	0.33689506	36.15343046
GB_GCA_009773635.1	aerobe	7.207163482	0	27.59120325
GB_GCA_009839635.1	aerobe	7.852106934	5.547245222	34.72741661
GB_GCA_009840595.1	aerobe	7.37559618	3.164694839	38.07798057
GB_GCA_009841725.1	aerobe	7.21193042	4.801677376	37.99727862
GB_GCA_009846685.1	aerobe	7.447405974	0.364528122	32.27260377
GB_GCA_009886815.1	aerobe	7.71493294	2.926156197	27.30338879
GB_GCA_009908405.1	aerobe	8.131343171	2.976070572	23.88893852
GB_GCA_009908505.1	aerobe	7.920015401	4.471641127	30.5706419
GB_GCA_009918225.1	aerobe	7.774804469	0	31.95309164
GB_GCA_009919175.1	aerobe	6.939986391	0.405281646	26.10746335
GB_GCA_009920225.1	aerobe	7.449171672	1.624534665	24.70694976
GB_GCA_009920775.1	aerobe	7.253062872	1.546428787	33.75111038
GB_GCA_009921245.1	aerobe	7.867363851	2.052280534	35.19505194
GB_GCA_009921265.1	aerobe	7.490520154	0	26.62423717
GB_GCA_009921765.1	aerobe	7.374815336	0	28.21536404
GB_GCA_009922705.1	anaerobe	7.748905162	0.896951522	31.20214093
GB_GCA_009923315.1	aerobe	7.462947078	0.665527823	33.83078115
GB_GCA_009923345.1	aerobe	6.902562152	0	28.16573159
GB_GCA_009923505.1	aerobe	7.336362961	0	31.65503372
GB_GCA_009924525.1	aerobe	7.833735633	0	35.53106418
GB_GCA_009924775.1	aerobe	7.525588289	1.369371948	26.14257855
GB_GCA_009928125.1	aerobe	7.136578075	0	26.4468189
GB_GCA_009928645.1	anaerobe	7.003611588	0.737146619	35.68795336
GB_GCA_009937505.1	aerobe	7.6048924	4.373582985	33.56894265
GB_GCA_009937525.1	aerobe	7.605941182	4.663495214	35.78732993
GB_GCA_009996515.1	aerobe	7.071822212	0	29.56932275
GB_GCA_010025385.1	aerobe	7.505606819	3.42907053	33.06339168
GB_GCA_010030205.1	facultative	7.255915089	0	23.00748354
GB_GCA_010365055.1	anaerobe	7.084617072	0	22.8380665
GB_GCA_010365175.1	aerobe	6.922918282	1.030852141	27.26657776
GB_GCA_010365205.1	aerobe	6.59653991	0	38.21313646
GB_GCA_011049865.1	aerobe	7.751224399	4.269481902	27.53415859
GB_GCA_011050655.1	aerobe	7.519140612	3.019518715	21.83729788
GB_GCA_011050685.1	aerobe	7.45432646	3.70102958	30.32389675
GB_GCA_011051425.1	aerobe	7.088670703	3.859830182	36.36292717
GB_GCA_011051685.1	aerobe	6.842116523	2.686496544	28.79897869
GB_GCA_011051715.1	anaerobe	7.946062719	3.930246393	45.59021892
GB_GCA_011051755.1	aerobe	7.256912459	3.571531493	23.98976651
GB_GCA_011051825.1	anaerobe	6.7857576	0.815489029	35.64769582
GB_GCA_011052015.1	anaerobe	7.069661129	2.700323087	32.76494262
GB_GCA_011052285.1	aerobe	7.450576116	2.182206377	30.22726233
GB_GCA_011087605.1	aerobe	7.785548652	3.520246048	25.47545225
GB_GCA_011322365.1	aerobe	7.851164845	2.475159912	24.23804404
GB_GCA_011330645.1	aerobe	6.824322365	3.094854479	30.45802949
GB_GCA_011371455.1	aerobe	7.253974593	2.620770697	27.0256663
GB_GCA_011372505.1	facultative	6.574380356	1.527464414	34.57030752
GB_GCA_011374735.1	aerobe	6.89630231	2.54789473	44.56014428
GB_GCA_011375045.1	anaerobe	6.583241018	2.158942762	76.68136807
GB_GCA_011389885.1	anaerobe	7.223957736	4.038427475	37.83270759
GB_GCA_011389895.1	aerobe	7.447617822	4.322261459	28.64329715
GB_GCA_011390055.1	aerobe	7.583888777	0	26.35303096
GB_GCA_011390835.1	aerobe	7.345132407	0	26.390716
GB_GCA_011391155.1	aerobe	6.922458858	0	27.65039917
GB_GCA_011391215.1	aerobe	6.306083875	0.92098541	32.67550715
GB_GCA_011391255.1	aerobe	6.773482929	0	23.21395126
GB_GCA_011391295.1	aerobe	7.236956761	0.979801438	38.01396223
GB_GCA_011391495.1	aerobe	7.240478099	1.199139397	29.5289934
GB_GCA_011391595.1	facultative	7.105260873	0	28.06250366
GB_GCA_011391645.1	anaerobe	7.322601664	0	25.40956164
GB_GCA_011391735.1	anaerobe	6.131086922	1.220061961	21.17022717
GB_GCA_011391745.1	aerobe	7.181672496	1.330143022	34.03318457
GB_GCA_011522975.1	aerobe	7.644623451	4.867670326	23.91701628
GB_GCA_011523045.1	aerobe	7.902585543	4.85329583	32.28628333
GB_GCA_011523655.1	aerobe	7.228140401	2.747455589	38.51751599
GB_GCA_011525185.1	aerobe	7.695508141	3.475642046	28.36837357
GB_GCA_011620265.1	aerobe	7.555501795	0.949743808	30.90882088
GB_GCA_011620315.1	aerobe	6.390560843	2.387207652	33.10960753
GB_GCA_011772445.1	aerobe	7.105532749	1.269640886	32.89836425
GB_GCA_012026675.1	facultative	6.607658174	0	28.97785016
GB_GCA_012032555.1	facultative	7.548206524	1.256536006	35.12946248
GB_GCA_012103375.1	aerobe	7.670192405	2.333944139	26.92681468
GB_GCA_012103395.1	aerobe	7.789014688	3.154439222	26.09900431
GB_GCA_012103455.1	aerobe	7.687720524	1.665677496	29.30838175
GB_GCA_012269655.1	anaerobe	7.907480844	2.901120316	32.19344167
GB_GCA_012270045.1	aerobe	7.938885209	3.279103723	30.88680256
GB_GCA_012274165.1	aerobe	6.001561105	0.689095426	29.10200283
GB_GCA_012274225.1	aerobe	6.956097266	0.175880431	32.10218987
GB_GCA_012927445.1	aerobe	6.839789773	0	25.0366618
GB_GCA_012927455.1	aerobe	7.357726504	0	22.63600789
GB_GCA_012927485.1	aerobe	7.038799574	0	25.07116377
GB_GCA_012959695.1	aerobe	7.136424587	2.338606018	24.95236969
GB_GCA_012960055.1	aerobe	6.984060696	2.826106007	30.66518183
GB_GCA_012960345.1	aerobe	7.310714849	2.359896143	30.595274
GB_GCA_012960535.1	aerobe	8.325966426	2.871875528	27.06119812
GB_GCA_012960755.1	aerobe	7.934116116	3.485880161	30.01455335
GB_GCA_012961165.1	aerobe	7.946796245	4.559375819	28.58185713
GB_GCA_012961365.1	aerobe	7.052637706	0.84311123	60.90171173
GB_GCA_012962365.1	aerobe	7.275358407	2.574308986	36.5754535
GB_GCA_013002205.1	aerobe	8.071541607	4.124859192	23.66664843
GB_GCA_013002405.1	aerobe	7.956212497	3.326129297	31.24569554
GB_GCA_013002465.1	aerobe	7.826702699	3.417995499	28.71927123
GB_GCA_013002595.1	aerobe	7.641514491	3.642264361	29.81700435
GB_GCA_013003075.1	aerobe	8.25698967	2.918470803	28.40330068
GB_GCA_013003245.1	aerobe	8.039022619	3.042013795	25.90237907
GB_GCA_013041975.1	aerobe	6.754809925	3.836790149	29.91977558
GB_GCA_013041995.1	aerobe	7.928210864	3.359136951	26.4381864
GB_GCA_013042105.1	aerobe	8.074007701	2.66076674	29.54858325
GB_GCA_013042605.1	aerobe	7.952862903	3.430927191	32.18389924
GB_GCA_013042835.1	aerobe	7.883860661	3.740048591	29.90726236
GB_GCA_013042895.1	aerobe	7.827169633	2.629321159	27.81673591
GB_GCA_013044035.1	aerobe	5.425973347	0.884635974	30.6227843
GB_GCA_013139635.1	aerobe	7.955691236	0.80542822	24.53915979
GB_GCA_013140765.1	aerobe	5.566179744	0	22.71042603
GB_GCA_013151035.1	aerobe	6.734666904	3.115878283	28.72161652
GB_GCA_013151055.1	aerobe	6.503058972	1.952054297	35.52037085
GB_GCA_013151175.1	anaerobe	5.944113514	0	31.89173571
GB_GCA_013151235.1	anaerobe	6.501960159	2.160609452	43.07774662
GB_GCA_013151365.1	anaerobe	6.317071045	0	39.0162134
GB_GCA_013151535.1	aerobe	7.672877592	1.564147438	23.51171859
GB_GCA_013151645.1	aerobe	7.760853059	2.993914004	26.91597198
GB_GCA_013151785.1	anaerobe	7.076242782	2.050659462	56.38756168
GB_GCA_013151795.1	aerobe	7.256465374	1.153911964	24.16794273
GB_GCA_013152415.1	aerobe	7.154969938	2.599680844	32.46807663
GB_GCA_013152545.1	aerobe	7.706362493	3.33744935	23.43146438
GB_GCA_013153345.1	anaerobe	7.102258546	1.039669709	50.54120665
GB_GCA_013153455.1	anaerobe	6.672857998	1.331030944	82.28521698
GB_GCA_013153495.1	anaerobe	6.428341363	0.521414236	74.76436346
GB_GCA_013153635.1	aerobe	7.22027116	2.013962104	64.08611284
GB_GCA_013153675.1	anaerobe	6.19386472	1.19242745	62.21540166
GB_GCA_013153795.1	facultative	7.265941707	2.211946874	70.21708951
GB_GCA_013203955.1	aerobe	6.534830824	2.254564159	29.03827548
GB_GCA_013204045.1	aerobe	6.867466633	3.03506954	26.196628
GB_GCA_013204125.1	aerobe	6.535184862	3.314016154	31.31417464
GB_GCA_013204195.1	aerobe	7.451658447	0.985062639	23.77574842
GB_GCA_013204265.1	aerobe	6.569457428	2.1954767	23.45875779
GB_GCA_013214575.1	aerobe	7.860317649	2.587905473	23.29563199
GB_GCA_013215505.1	aerobe	8.124675175	1.347368222	24.22222427
GB_GCA_013215945.1	aerobe	6.963335909	1.640459443	23.97337629
GB_GCA_013284265.1	aerobe	6.835562858	0	21.18969385
GB_GCA_013297865.1	aerobe	7.700898518	0	23.02339304
GB_GCA_013297875.1	aerobe	7.78344662	0	20.32708073
GB_GCA_013297925.1	aerobe	7.705114704	0	23.54738319
GB_GCA_013297985.1	aerobe	7.888375327	0	24.77813226
GB_GCA_013298045.1	aerobe	7.426236239	0	26.39136011
GB_GCA_013298145.1	aerobe	7.621273264	0	26.11940684
GB_GCA_013298415.1	aerobe	7.458277219	0	22.16088702
GB_GCA_013298695.1	aerobe	7.554535117	0.111947822	21.9999898
GB_GCA_013298765.1	aerobe	7.586986611	0.021325295	23.3233327
GB_GCA_013298815.1	aerobe	7.297610368	0	18.27527728
GB_GCA_013298945.1	aerobe	7.369548102	0	19.23101828
GB_GCA_013299055.1	aerobe	7.396867157	0.362111499	25.53981926
GB_GCA_013299175.1	aerobe	7.234715935	0.074274594	25.95676267
GB_GCA_013334925.1	anaerobe	6.697372927	0.516305978	31.44671805
GB_GCA_013334975.1	anaerobe	6.805915209	0	30.96618026
GB_GCA_013335535.1	aerobe	6.493604303	0.645430279	26.9014039
GB_GCA_013349825.1	facultative	7.222907889	5.178076032	28.8484479
GB_GCA_013362725.1	facultative	6.761232787	0	34.59395097
GB_GCA_013363835.1	aerobe	6.518251118	0.215218274	33.94182666
GB_GCA_013373175.1	aerobe	7.088821635	4.387037128	30.96910614
GB_GCA_013373205.1	anaerobe	6.775000172	4.201082194	29.24075091
GB_GCA_013373515.1	aerobe	8.122464442	4.191811776	23.01564982
GB_GCA_013377015.1	aerobe	6.881859258	0.312172752	30.52591823
GB_GCA_013377085.1	aerobe	6.974734323	0	33.21490789
GB_GCA_013389025.1	aerobe	6.66532922	1.288680767	33.57425025
GB_GCA_013389055.1	aerobe	5.97126173	0.638322523	36.36598427
GB_GCA_013416485.1	aerobe	7.442901978	1.598588097	25.09028525
GB_GCA_013426785.1	facultative	6.425013299	0.627461224	32.67487328
GB_GCA_013607665.1	anaerobe	5.984465768	2.96900207	38.73545188
GB_GCA_013607775.1	aerobe	6.416334171	3.223019741	31.19807377
GB_GCA_013693755.1	aerobe	7.073460975	0.334292086	35.6397272
GB_GCA_013696665.1	aerobe	7.264917152	1.420039748	36.0521443
GB_GCA_013697775.1	aerobe	6.989871619	0.10023031	30.05122344
GB_GCA_013791855.1	aerobe	6.117677129	2.562729578	30.95414786
GB_GCA_013791905.1	aerobe	6.730105444	0.75888569	29.78410063
GB_GCA_013815685.1	aerobe	7.395486933	0.508503818	30.20681784
GB_GCA_013817205.1	aerobe	7.602518231	0	26.34802246
GB_GCA_013817345.1	aerobe	7.580944257	0.947967305	27.46589039
GB_GCA_013817365.1	aerobe	7.489666987	0.389242108	25.49313044
GB_GCA_013821825.1	aerobe	8.310633007	0	29.12795672
GB_GCA_013821865.1	aerobe	6.781603735	0.656105605	37.28545165
GB_GCA_013822265.1	aerobe	7.818301974	0	29.20834961
GB_GCA_013822885.1	aerobe	6.982324493	0.761704245	32.53114134
GB_GCA_013823325.1	facultative	7.605549272	0.322183059	32.97671745
GB_GCA_013823505.1	aerobe	7.323913936	0.244511043	26.50947717
GB_GCA_013823635.1	aerobe	7.168076932	0.444484938	22.4752871
GB_GCA_013823655.1	aerobe	7.204928621	0.771613749	29.35394077
GB_GCA_013823855.1	aerobe	7.009744463	0	29.70052373
GB_GCA_013824015.1	aerobe	7.169147077	0	30.41860027
GB_GCA_013824165.1	facultative	7.684267075	0.294513654	25.60976333
GB_GCA_013911595.1	aerobe	7.375452981	3.113671721	33.76425032
GB_GCA_014138645.1	aerobe	6.987302156	1.080791059	29.05934294
GB_GCA_014190675.1	aerobe	7.626208111	0	23.12000621
GB_GCA_014239255.1	anaerobe	7.54748571	3.704762029	34.34872601
GB_GCA_014239455.1	aerobe	7.88443129	1.609777762	27.24474685
GB_GCA_014239575.1	anaerobe	7.413909948	3.859242396	32.67565233
GB_GCA_014304965.1	aerobe	5.5482902	0	33.64727293
GB_GCA_014323795.1	aerobe	7.313812757	2.476225003	24.63638056
GB_GCA_014323925.1	aerobe	7.256236725	7.15261528	31.1827917
GB_GCA_014359765.1	aerobe	7.623204542	2.403660284	33.0689755
GB_GCA_014359905.1	aerobe	7.573002813	2.640224699	28.28851729
GB_GCA_014376645.1	aerobe	6.80145523	0	20.66423197
GB_GCA_014376915.1	aerobe	7.056593732	0	30.26288293
GB_GCA_014377155.1	aerobe	6.887835639	0	22.40072205
GB_GCA_014377905.1	aerobe	6.902449677	0	18.35476436
GB_GCA_014377915.1	aerobe	6.751808803	0	25.82171519
GB_GCA_014382345.1	aerobe	6.726987517	4.248571342	27.85813371
GB_GCA_014382375.1	aerobe	6.816189119	2.926040117	27.75140921
GB_GCA_014762505.1	aerobe	7.292871934	4.920650204	39.97718983
GB_GCA_014762635.1	aerobe	7.78608363	3.326504013	36.57363472
GB_GCA_014762755.1	anaerobe	7.855527931	5.770729085	35.81980205
GB_GCA_014763725.1	aerobe	7.734643851	0.731010957	33.51231012
GB_GCA_014763785.1	aerobe	7.361032671	0	28.73653426
GB_GCA_014764025.1	anaerobe	6.366573754	2.147444998	30.72896361
GB_GCA_014764075.1	anaerobe	6.297995061	0	34.14024166
GB_GCA_014859355.1	aerobe	7.819039856	1.324467243	24.3074656
GB_GCA_014859655.1	anaerobe	6.96652421	2.661338458	29.73112829
GB_GCA_014859695.1	anaerobe	6.839145233	3.240311158	33.55149246
GB_GCA_014859905.1	aerobe	7.388437854	1.434565897	32.31210535
GB_GCA_014860355.1	aerobe	6.841854557	0.281297505	33.55574504
GB_GCA_014860395.1	aerobe	6.741205675	0.219676998	33.40518247
GB_GCA_014860445.1	aerobe	7.030898798	0.155866323	31.7565891
GB_GCA_014872815.1	aerobe	7.864956222	4.009471317	26.05099825
GB_GCA_014872875.1	aerobe	7.85155559	4.855332752	28.568752
GB_GCA_014874185.1	anaerobe	6.217377104	0	40.42781378
GB_GCA_014879655.1	aerobe	6.811866424	0	31.32292673
GB_GCA_014879745.1	aerobe	6.915126147	0	32.19536602
GB_GCA_015075165.1	aerobe	7.037481757	0.854259598	33.01112474
GB_GCA_015075545.1	aerobe	7.012894153	0.836795417	35.61248583
GB_GCA_015075645.1	aerobe	6.614458315	0.513030052	41.16750557
GB_GCA_015222725.1	aerobe	7.24300313	2.339675241	30.14219486
GB_GCA_015222805.1	aerobe	7.595664284	2.515147139	27.17172739
GB_GCA_015231265.1	facultative	7.2032661	4.249923334	23.26848319
GB_GCA_015231605.1	anaerobe	6.45520612	3.571267205	29.80610648
GB_GCA_015231795.1	aerobe	6.527583806	0.124183702	26.35881907
GB_GCA_015231865.1	aerobe	7.319460455	3.597197459	21.82045526
GB_GCA_015232335.1	aerobe	6.656815637	0.038216842	26.83401562
GB_GCA_015232865.1	anaerobe	7.14576346	1.920245608	21.58663366
GB_GCA_015232955.1	facultative	7.310468717	3.963183235	28.20601929
GB_GCA_015233785.1	aerobe	6.984628921	4.412603375	28.38681925
GB_GCA_015482705.2	anaerobe	7.132331641	2.936361008	34.66777517
GB_GCA_015484595.1	anaerobe	6.726179928	3.242090882	57.47810488
GB_GCA_015484845.1	anaerobe	6.552428323	1.801869859	42.14581427
GB_GCA_015484905.1	anaerobe	6.575130172	1.296294358	46.55085964
GB_GCA_015485015.1	aerobe	8.068119402	0.483459498	25.75554211
GB_GCA_015485235.1	anaerobe	6.958145014	1.506851622	49.72188095
GB_GCA_015485375.1	aerobe	7.708540374	2.926995096	33.82966852
GB_GCA_015486375.1	aerobe	7.136004345	4.07819071	23.90361141
GB_GCA_015486995.1	anaerobe	5.622810396	3.488315279	53.66606051
GB_GCA_015487065.1	anaerobe	5.889867526	3.834731168	54.54529428
GB_GCA_015487165.1	aerobe	6.855344074	3.088883083	40.08854382
GB_GCA_015487265.1	aerobe	5.998070382	3.60860281	32.98998727
GB_GCA_015487335.1	aerobe	8.14075027	2.302977574	44.88198465
GB_GCA_015487465.1	aerobe	6.873832889	1.592086203	68.00449844
GB_GCA_015487615.1	anaerobe	5.747150179	1.617083698	73.40744159
GB_GCA_015487785.1	facultative	7.234563166	4.125649722	42.17412917
GB_GCA_015487815.1	aerobe	7.180009975	2.033695092	49.52452487
GB_GCA_015487835.1	anaerobe	6.516098199	1.843799378	81.79031732
GB_GCA_015487985.1	anaerobe	8.190732152	1.992664441	26.37479748
GB_GCA_015488075.1	aerobe	5.659003526	2.480736414	43.13529271
GB_GCA_015488535.1	anaerobe	5.678004944	4.182310016	47.98915032
GB_GCA_015488685.1	aerobe	7.312907626	2.567628212	32.07349441
GB_GCA_015488875.1	aerobe	6.155498931	3.550943344	38.79545968
GB_GCA_015490055.1	anaerobe	6.238344331	1.398573707	38.37032323
GB_GCA_015490105.1	anaerobe	6.649444392	0	77.39871664
GB_GCA_015490155.1	anaerobe	6.137089257	0.439597071	68.25665671
GB_GCA_015490215.1	anaerobe	6.01405321	0.513150101	78.02431284
GB_GCA_015490315.1	anaerobe	6.534833984	3.599553611	43.2093546
GB_GCA_015491615.1	aerobe	7.269481066	3.293328682	50.92458172
GB_GCA_015491895.1	aerobe	7.824446985	1.495528487	41.14100746
GB_GCA_015491955.1	anaerobe	5.181118177	1.998391654	45.05438749
GB_GCA_015492115.1	anaerobe	5.794548773	1.605362304	79.60815769
GB_GCA_015492195.1	aerobe	7.451083538	2.065186192	41.17757766
GB_GCA_015494035.1	aerobe	7.334835082	3.658281581	37.692428
GB_GCA_015494295.1	aerobe	6.969079598	4.215382683	39.34575686
GB_GCA_015494595.1	anaerobe	5.777620715	0	60.69984748
GB_GCA_015494795.1	anaerobe	6.245244749	3.203800953	41.2999975
GB_GCA_015519975.1	facultative	6.891068903	1.152434025	66.5399244
GB_GCA_015657635.1	facultative	7.751049123	0.512256935	26.92183309
GB_GCA_015657735.1	aerobe	6.527737777	0.287849373	28.70690745
GB_GCA_015661465.1	anaerobe	6.338087093	0	81.15839038
GB_GCA_015661535.1	anaerobe	6.64175833	1.899645125	32.49484985
GB_GCA_015661795.1	aerobe	6.983590999	0.958211332	35.1235304
GB_GCA_015663165.1	aerobe	7.076113016	2.831154232	30.2131573
GB_GCA_015663215.1	aerobe	6.439700808	3.509893596	28.49429763
GB_GCA_015665415.1	aerobe	7.811212277	3.453776258	24.89664772
GB_GCA_015689645.1	aerobe	8.062956674	3.849785554	27.97371711
GB_GCA_015689685.1	aerobe	7.700242817	3.196217456	30.24419946
GB_GCA_015689735.1	aerobe	7.877241191	0.656299489	26.44751502
GB_GCA_015689745.1	aerobe	8.135754156	2.690762099	31.2186375
GB_GCA_015689775.1	aerobe	7.672860184	1.046952783	24.82557282
GB_GCA_015999985.1	facultative	7.16397793	0	27.43580053
GB_GCA_016082275.1	aerobe	6.943350945	0	26.48099131
GB_GCA_016124535.1	facultative	6.72384218	0	29.52338013
GB_GCA_016124615.1	aerobe	6.210607638	0	27.25549341
GB_GCA_016124745.1	aerobe	6.155513139	0.619112449	31.83089157
GB_GCA_016125475.1	aerobe	6.465377123	1.538699257	33.48384837
GB_GCA_016125495.1	facultative	7.947219758	2.746532787	35.17221452
GB_GCA_016179165.1	aerobe	6.942109674	0.309126994	45.56050329
GB_GCA_016179925.1	anaerobe	7.337478749	0.691403644	46.31127403
GB_GCA_016183675.1	anaerobe	7.15715318	0.700637447	43.61011216
GB_GCA_016185015.1	aerobe	6.747042515	0.22058154	33.94187052
GB_GCA_016185115.1	aerobe	6.845994342	0	27.61199152
GB_GCA_016185205.1	aerobe	6.648402024	1.065805007	36.14546223
GB_GCA_016188005.1	anaerobe	7.063684409	0.205472008	43.13978443
GB_GCA_016191205.1	aerobe	6.646557734	1.170420427	36.43203229
GB_GCA_016191285.1	aerobe	6.679202115	0	28.58942703
GB_GCA_016191525.1	aerobe	6.958139606	0	27.84857309
GB_GCA_016191995.1	facultative	7.29097682	0.484222308	39.69649324
GB_GCA_016192065.1	aerobe	6.731393627	0	34.5438398
GB_GCA_016192435.1	aerobe	6.715228371	0	27.54327029
GB_GCA_016192825.1	aerobe	6.553499273	0.13373777	42.68080238
GB_GCA_016192835.1	aerobe	6.591729492	0	40.73922952
GB_GCA_016194665.1	aerobe	5.702983213	0.541629866	33.76843001
GB_GCA_016194905.1	aerobe	6.714891447	0.331983889	33.73824842
GB_GCA_016194935.1	aerobe	6.69745302	0	27.99985324
GB_GCA_016195095.1	aerobe	7.145822134	0.222148567	35.18521899
GB_GCA_016195145.1	aerobe	7.397578384	0	39.01558856
GB_GCA_016195805.1	aerobe	5.983680624	1.190163113	32.83556813
